date,org_name,metric,category_1,category_2,category_3,category_4
2021-06-01,East of England,90th percentile,15.25,66.8,277.9666667,377.7833333
2021-06-01,London,Mean,6.55,27.35,85,203.2333333
2021-06-01,London,90th percentile,10.95,58.3,205.6333333,440.15
2021-06-01,South East,Mean,7.916666667,23.68333333,116.5833333,135.6166667
2021-06-01,South East,90th percentile,14.58333333,46.55,257.8333333,289.95
2021-06-01,South West,Mean,8.633333333,37.21666667,124.5833333,174.0666667
2021-06-01,South West,90th percentile,16.38333333,78.35,328.6166667,428.4833333
2021-07-01,England (Average of all regions),Mean,8.566666667,41.06666667,153.9,220.4
2021-07-01,England (Average of all regions),90th percentile,15.28333333,87.73333333,381.2333333,481.15
2021-07-01,North East and Yorkshire,Mean,8.716666667,39.4,136.25,139.75
2021-07-01,North East and Yorkshire,90th percentile,15.01666667,83.6,327.3,343.7666667
2021-07-01,North West,Mean,9.033333333,56.26666667,247.8,553.3666667
2021-07-01,North West,90th percentile,15.43333333,123.0333333,620.1666667,1026.366667
2021-07-01,Midlands,Mean,8.383333333,40.03333333,173.1166667,187.35
2021-07-01,Midlands,90th percentile,14.93333333,84.9,425.7166667,446.6166667
2021-07-01,East of England,Mean,8.733333333,38.13333333,121.3166667,183.4
2021-07-01,East of England,90th percentile,16.31666667,80.73333333,313.3666667,483.1666667
2021-07-01,London,Mean,6.983333333,39.81666667,104.9666667,219.8333333
2021-07-01,London,90th percentile,11.81666667,86.45,267.2166667,467.4166667
2021-07-01,South East,Mean,8.383333333,28.11666667,145.4833333,147.0666667
2021-07-01,South East,90th percentile,15.66666667,56.53333333,330.8666667,340.3666667
2021-07-01,South West,Mean,9.65,50.61666667,158.45,155.5
2021-07-01,South West,90th percentile,18.21666667,110.8,447.4833333,406.3333333
2021-08-01,England (Average of all regions),Mean,8.466666667,38.65,134.4333333,190
2021-08-01,England (Average of all regions),90th percentile,15.11666667,82.33333333,328.6166667,418.0333333
2021-08-01,North East and Yorkshire,Mean,8.45,37.21666667,123.6666667,131.6833333
2021-08-01,North East and Yorkshire,90th percentile,14.58333333,79.83333333,297.7333333,327.3
2021-08-01,North West,Mean,8.7,49.08333333,194.3166667,431.6333333
2021-08-01,North West,90th percentile,14.86666667,105.7833333,486.15,903.5666667
2021-08-01,Midlands,Mean,8.05,32.08333333,126.9666667,131.7666667
2021-08-01,Midlands,90th percentile,14.4,67.11666667,298.65,295.75
2021-08-01,East of England,Mean,9.183333333,41.05,123.6166667,172.2166667
2021-08-01,East of England,90th percentile,17.21666667,88.08333333,314.1833333,414.1833333
2021-08-01,London,Mean,6.966666667,39.23333333,103.0833333,214.4666667
2021-08-01,London,90th percentile,11.78333333,84.58333333,253.1166667,455.8166667
2021-08-01,South East,Mean,8.45,27.25,132.1166667,142.5833333
2021-08-01,South East,90th percentile,15.61666667,54.43333333,300.6833333,314.1833333
2021-08-01,South West,Mean,9.933333333,53.86666667,161.25,185.45
2021-08-01,South West,90th percentile,18.53333333,118.1,450.1833333,454.0666667
2021-09-01,England (Average of all regions),Mean,9.033333333,45.5,155.7166667,233.7666667
2021-09-01,England (Average of all regions),90th percentile,15.96666667,98.01666667,383.25,506.2166667
2021-09-01,North East and Yorkshire,Mean,9.016666667,39.85,127.2,119.7
2021-09-01,North East and Yorkshire,90th percentile,15.61666667,84.01666667,321.0666667,276.2
2021-09-01,North West,Mean,9.2,57.2,226.7166667,540.2833333
2021-09-01,North West,90th percentile,15.58333333,126.4333333,565.6,1092.75
2021-09-01,Midlands,Mean,8.533333333,40.48333333,162.9333333,177.3666667
2021-09-01,Midlands,90th percentile,15.16666667,87.41666667,397.4333333,402.4166667
2021-09-01,East of England,Mean,9.916666667,48.56666667,150.6166667,197.6166667
2021-09-01,East of England,90th percentile,17.95,104.85,371.2,542.0666667
2021-09-01,London,Mean,7.433333333,47.9,113.0666667,242.7333333
2021-09-01,London,90th percentile,12.66666667,104.1166667,281.8,503.9833333
2021-09-01,South East,Mean,8.766666667,29.78333333,152.8,169
2021-09-01,South East,90th percentile,16.05,59.78333333,350.7833333,376.1333333
2021-09-01,South West,Mean,11.06666667,66.2,175.3666667,214.9166667
2021-09-01,South West,90th percentile,20.35,145.9166667,476.65,539.6
2021-10-01,England (Average of all regions),Mean,9.366666667,53.91666667,189.9,268.8333333
2021-10-01,England (Average of all regions),90th percentile,16.43333333,116.25,467.1833333,569.7833333
2021-10-01,North East and Yorkshire,Mean,10.1,45.35,152.7666667,127.2833333
2021-10-01,North East and Yorkshire,90th percentile,17.33333333,93.83333333,363.3333333,321.2833333
2021-10-01,North West,Mean,9.233333333,67.7,246.55,557.5166667
2021-10-01,North West,90th percentile,15.55,148.7333333,627.9,1063.966667
2021-10-01,Midlands,Mean,8.783333333,52.06666667,240.0833333,271.1333333
2021-10-01,Midlands,90th percentile,15.61666667,115.4833333,592.1,591.8333333
2021-10-01,East of England,Mean,10.61666667,56.01666667,184.4833333,218.6
2021-10-01,East of England,90th percentile,19.31666667,120.0333333,454.9,544.55
2021-10-01,London,Mean,7.033333333,49.95,122.7666667,240.0166667
2021-10-01,London,90th percentile,12,107.1666667,309.9,487.5166667
2021-10-01,South East,Mean,9.166666667,35.18333333,168.55,196.4833333
2021-10-01,South East,90th percentile,16.41666667,71.73333333,390.05,434.9
2021-10-01,South West,Mean,11.8,84.41666667,238.9833333,277.9333333
2021-10-01,South West,90th percentile,21.2,184.9666667,633.75,809.9166667
2021-11-01,England (Average of all regions),Mean,9.183333333,46.63333333,157.2,220.0166667
2021-11-01,England (Average of all regions),90th percentile,16.1,100.9833333,383.1,519.9
2021-11-01,North East and Yorkshire,Mean,9.4,41.55,132.5166667,114.9833333
2021-11-01,North East and Yorkshire,90th percentile,16.21666667,88.3,324.05,272.55
2021-11-01,North West,Mean,8.833333333,48.93333333,181.4833333,351.9166667
2021-11-01,North West,90th percentile,14.91666667,105.5166667,432.95,838.9
2021-11-01,Midlands,Mean,8.716666667,46.31666667,197.8333333,246.8166667
2021-11-01,Midlands,90th percentile,15.33333333,102.3333333,500.5,626.35
2021-11-01,East of England,Mean,11.43333333,51.8,172.85,226.4
2021-11-01,East of England,90th percentile,20.45,109.6333333,402.5166667,625.4833333
2021-11-01,London,Mean,7.1,43.68333333,110,219.05
2021-11-01,London,90th percentile,11.9,96.81666667,277.9166667,468.35
2021-11-01,South East,Mean,8.85,30.58333333,135.3166667,161.4
2021-11-01,South East,90th percentile,16,61.91666667,306.85,368.0833333
2021-11-01,South West,Mean,11.03333333,73.66666667,206.8166667,230.3833333
2021-11-01,South West,90th percentile,20.2,163.4666667,543.9166667,614.3
2021-12-01,England (Average of all regions),Mean,9.233333333,53.36666667,171.05,207.9833333
2021-12-01,England (Average of all regions),90th percentile,16.23333333,119.2333333,431.6,485.25
2021-12-01,North East and Yorkshire,Mean,9.216666667,47.26666667,155.85,127.3666667
2021-12-01,North East and Yorkshire,90th percentile,16.06666667,103.1,391.0666667,322
2021-12-01,North West,Mean,9.083333333,66.71666667,255.65,487.7333333
2021-12-01,North West,90th percentile,15.28333333,153.9666667,657.1833333,1150.983333
2021-12-01,Midlands,Mean,8.616666667,51.5,191.2,218.6333333
2021-12-01,Midlands,90th percentile,15.26666667,118.0333333,503.1333333,551.8333333
2021-12-01,East of England,Mean,11.55,61,197.7333333,215.2166667
2021-12-01,East of England,90th percentile,20.66666667,132.4833333,481.9833333,469.4166667
2021-12-01,London,Mean,7.15,52.5,126.9333333,230.2666667
2021-12-01,London,90th percentile,11.98333333,115.8833333,325.4333333,478.6333333
2021-12-01,South East,Mean,8.733333333,33.48333333,145.8166667,165.7
2021-12-01,South East,90th percentile,16.26666667,69.15,335.7333333,405.7166667
2021-12-01,South West,Mean,11.63333333,73.26666667,181.1,181.15
2021-12-01,South West,90th percentile,20.85,169.3166667,502.1333333,462.9166667
2022-01-01,England (Average of all regions),Mean,8.516666667,38.06666667,116.8666667,154.8166667
2022-01-01,England (Average of all regions),90th percentile,15.1,83.6,287.3166667,352.15
2022-01-01,North East and Yorkshire,Mean,8.333333333,32.28333333,82.68333333,81.78333333
2022-01-01,North East and Yorkshire,90th percentile,14.71666667,70.86666667,206.65,176.2666667
2022-01-01,North West,Mean,8.516666667,43.61666667,137.3666667,245.4833333
2022-01-01,North West,90th percentile,14.53333333,101.5833333,339.7166667,667.8666667
2022-01-01,Midlands,Mean,8.316666667,36.51666667,142.4166667,167.9166667
2022-01-01,Midlands,90th percentile,14.8,79.31666667,353.8333333,400.5333333
2022-01-01,East of England,Mean,9.933333333,46.15,138.0666667,178.3666667
2022-01-01,East of England,90th percentile,18.15,100.2833333,336.9833333,365.3166667
2022-01-01,London,Mean,6.616666667,34.93333333,95.75,194.4166667
2022-01-01,London,90th percentile,11.05,77.75,238.0166667,407.9166667
2022-01-01,South East,Mean,8.266666667,25.95,103.1,125.9833333
2022-01-01,South East,90th percentile,15.21666667,51.96666667,231.35,289.8833333
2022-01-01,South West,Mean,10.23333333,57.41666667,137.1333333,137.5
2022-01-01,South West,90th percentile,18.88333333,128.3166667,373.5833333,317.6833333
2022-02-01,England (Average of all regions),Mean,8.85,42.11666667,136.2166667,181.4333333
2022-02-01,England (Average of all regions),90th percentile,15.71666667,91.91666667,330.3,412.3333333
2022-02-01,North East and Yorkshire,Mean,8.133333333,28.93333333,78,85.56666667
2022-02-01,North East and Yorkshire,90th percentile,14.25,60.81666667,189.15,203.5666667
2022-02-01,North West,Mean,8.383333333,35.56666667,110.2666667,212.25
2022-02-01,North West,90th percentile,14.48333333,78.83333333,266.8,585.3166667
2022-02-01,Midlands,Mean,8.533333333,40,151.7,192.2666667
2022-02-01,Midlands,90th percentile,15.21666667,84.86666667,366.9333333,458.3833333
2022-02-01,East of England,Mean,10.71666667,53.73333333,183.0833333,180.2666667
2022-02-01,East of England,90th percentile,19.7,117.0833333,449.9,452.75
2022-02-01,London,Mean,6.733333333,37.51666667,108.3333333,224.4333333
2022-02-01,London,90th percentile,11.46666667,82.1,263.9,450.85
2022-02-01,South East,Mean,8.783333333,31.48333333,139.8833333,176.45
2022-02-01,South East,90th percentile,15.91666667,64.58333333,310.8333333,387.4
2022-02-01,South West,Mean,11.65,85.41666667,231.8166667,225.7833333
2022-02-01,South West,90th percentile,21.06666667,200.1,632.95,550.8833333
2022-03-01,England (Average of all regions),Mean,9.583333333,61.08333333,208.2,247.6666667
2022-03-01,England (Average of all regions),90th percentile,16.83333333,137.1666667,516.5666667,596.0333333
2022-03-01,North East and Yorkshire,Mean,8.966666667,42.21666667,134.4,111.15
2022-03-01,North East and Yorkshire,90th percentile,15.6,90.83333333,333.6666667,267.6833333
2022-03-01,North West,Mean,9.066666667,57.96666667,187.5,380.7333333
2022-03-01,North West,90th percentile,15.38333333,134.6,446.6,966.45
2022-03-01,Midlands,Mean,9.033333333,60.5,241.0833333,293.7
2022-03-01,Midlands,90th percentile,16.08333333,137.9,635.25,698.4333333
2022-03-01,East of England,Mean,11.43333333,82.48333333,268.0166667,184.5333333
2022-03-01,East of England,90th percentile,20.81666667,181.4666667,685.8166667,975.1166667
2022-03-01,London,Mean,7.216666667,50.95,128.6,240.9666667
2022-03-01,London,90th percentile,12.1,112.3833333,312.9166667,467.8166667
2022-03-01,South East,Mean,9.983333333,45.5,214.5166667,274.2666667
2022-03-01,South East,90th percentile,17.73333333,94,494.55,608
2022-03-01,South West,Mean,13.11666667,113.7166667,367.35,417.0166667
2022-03-01,South West,90th percentile,23.41666667,271.8333333,957.15,1133.95
2022-04-01,England (Average of all regions),Mean,9.033333333,51.36666667,158.6833333,188.0166667
2022-04-01,England (Average of all regions),90th percentile,16.11666667,116.55,401.6333333,461.2833333
2022-04-01,North East and Yorkshire,Mean,8.933333333,43.03333333,122.9333333,114.3
2022-04-01,North East and Yorkshire,90th percentile,15.7,96.73333333,315.3833333,249.3
2022-04-01,North West,Mean,8.516666667,47.08333333,202.8166667,275.1333333
2022-04-01,North West,90th percentile,14.43333333,107.7666667,499.1333333,742.3166667
2022-04-01,Midlands,Mean,8.95,61.81666667,209.05,245.3333333
2022-04-01,Midlands,90th percentile,16.21666667,141.4333333,571.4833333,645.0833333
2022-04-01,East of England,Mean,10.28333333,63.83333333,198.45,145.35
2022-04-01,East of England,90th percentile,19.01666667,140.5166667,472.9166667,541.2666667
2022-04-01,London,Mean,6.666666667,37.81666667,91.88333333,188.85
2022-04-01,London,90th percentile,11.43333333,87.71666667,232.8166667,404.6166667
2022-04-01,South East,Mean,8.9,33.45,135.6166667,161.7833333
2022-04-01,South East,90th percentile,16.36666667,69.68333333,305.1333333,362.9
2022-04-01,South West,Mean,11.75,80.95,205.1833333,201.0833333
2022-04-01,South West,90th percentile,21.48333333,192.95,573.7166667,506.5166667
2022-05-01,England (Average of all regions),Mean,8.6,39.96666667,129.5333333,167.95
2022-05-01,England (Average of all regions),90th percentile,15.25,85.86666667,322.1,419.5333333
2022-05-01,North East and Yorkshire,Mean,8.216666667,34.85,104.9666667,113.5333333
2022-05-01,North East and Yorkshire,90th percentile,14.3,73.88333333,256.1833333,298.9666667
2022-05-01,North West,Mean,8,33.98333333,153.4833333,203.2166667
2022-05-01,North West,90th percentile,13.66666667,73.51666667,376.3166667,535.0833333
2022-05-01,Midlands,Mean,8.616666667,42.61666667,156.65,202.5
2022-05-01,Midlands,90th percentile,15.45,93.06666667,403.7333333,497.8333333
2022-05-01,East of England,Mean,9.916666667,49.83333333,155,144.5
2022-05-01,East of England,90th percentile,18.33333333,107.0166667,384.4,649.2666667
2022-05-01,London,Mean,7,41.75,106.2666667,205.5166667
2022-05-01,London,90th percentile,11.71666667,92.4,269.35,426.2166667
2022-05-01,South East,Mean,8.533333333,27.95,112.95,139.7666667
2022-05-01,South East,90th percentile,15.5,56.18333333,256.85,331.0333333
2022-05-01,South West,Mean,10.73333333,56.25,136.1833333,118.3166667
2022-05-01,South West,90th percentile,19.71666667,120.8,372.9833333,302.8333333
2022-06-01,England (Average of all regions),Mean,9.1,51.63333333,173.9,212.1166667
2022-06-01,England (Average of all regions),90th percentile,16.05,114.2833333,441.2333333,533.1833333
2022-06-01,North East and Yorkshire,Mean,8.916666667,43.55,136.8833333,114.8
2022-06-01,North East and Yorkshire,90th percentile,15.41666667,94.81666667,335.2666667,271.05
2022-06-01,North West,Mean,8.2,39.76666667,179.7833333,259.3666667
2022-06-01,North West,90th percentile,13.98333333,87.5,440.6666667,758.8166667
2022-06-01,Midlands,Mean,8.916666667,60.58333333,227.9166667,260.0833333
2022-06-01,Midlands,90th percentile,15.86666667,139.7833333,623.6166667,694.1833333
2022-06-01,East of England,Mean,10.25,56.8,170.8666667,161.9
2022-06-01,East of England,90th percentile,18.78333333,122.5,417.8833333,632.5833333
2022-06-01,London,Mean,7.55,55.73333333,128.8666667,251.5166667
2022-06-01,London,90th percentile,12.68333333,123.4833333,321.1666667,513.7666667
2022-06-01,South East,Mean,9.4,38.85,171.5833333,207.7333333
2022-06-01,South East,90th percentile,16.9,80.4,399.55,497.3
2022-06-01,South West,Mean,11.46666667,69.83333333,183.6833333,140.7166667
2022-06-01,South West,90th percentile,21.01666667,156.9333333,516.1333333,315.05
2022-07-01,England (Average of all regions),Mean,9.583333333,59.11666667,197.1,242.95
2022-07-01,England (Average of all regions),90th percentile,16.91666667,131.7833333,501.7833333,596.4
2022-07-01,North East and Yorkshire,Mean,9.7,46.1,147.3333333,144.7
2022-07-01,North East and Yorkshire,90th percentile,16.91666667,99.98333333,362.85,355.8
2022-07-01,North West,Mean,8.65,50.48333333,239.8166667,320.0333333
2022-07-01,North West,90th percentile,14.63333333,112.6,584.3333333,797.75
2022-07-01,Midlands,Mean,9.066666667,68.75,241.0166667,263.5166667
2022-07-01,Midlands,90th percentile,16.1,159.9666667,649.6166667,695.45
2022-07-01,East of England,Mean,11.1,78.28333333,242.4166667,196.6166667
2022-07-01,East of England,90th percentile,20.66666667,174.8833333,608.4,765.2833333
2022-07-01,London,Mean,8.05,61.16666667,128.3333333,270.0666667
2022-07-01,London,90th percentile,13.83333333,135.3,329.3833333,558.3
2022-07-01,South East,Mean,9.966666667,42.76666667,192.9,239.8666667
2022-07-01,South East,90th percentile,17.6,88.15,469.0333333,560.35
2022-07-01,South West,Mean,11.8,75.63333333,202.7833333,207.9833333
2022-07-01,South West,90th percentile,21.3,171.2666667,551.0333333,540.2333333
2022-08-01,England (Average of all regions),Mean,9.133333333,42.73333333,136.3833333,176.65
2022-08-01,England (Average of all regions),90th percentile,16.33333333,93.33333333,341.2166667,447.9333333
2022-08-01,North East and Yorkshire,Mean,9.116666667,34.4,96.85,112.3833333
2022-08-01,North East and Yorkshire,90th percentile,16.06666667,74.08333333,238.5,264.3833333
2022-08-01,North West,Mean,7.916666667,36.1,174.55,202.8
2022-08-01,North West,90th percentile,13.85,79.71666667,432.25,498.4166667
2022-08-01,Midlands,Mean,8.733333333,43.28333333,153.5333333,180.15
2022-08-01,Midlands,90th percentile,15.6,96.98333333,395.2166667,477.65
2022-08-01,East of England,Mean,10.28333333,61.36666667,169.2166667,146.3833333
2022-08-01,East of England,90th percentile,19.4,137.7666667,417.3333333,714.3666667
2022-08-01,London,Mean,7.633333333,42.23333333,106.3166667,225.9666667
2022-08-01,London,90th percentile,13.21666667,96.31666667,270.2,482.2333333
2022-08-01,South East,Mean,9.35,33.78333333,136.8833333,172.8666667
2022-08-01,South East,90th percentile,16.76666667,68.16666667,327.4833333,420.85
2022-08-01,South West,Mean,11.45,59.75,129.4833333,145.5833333
2022-08-01,South West,90th percentile,20.73333333,125.15,344.7333333,414.45
2022-09-01,England (Average of all regions),Mean,9.316666667,47.98333333,162.4666667,192.5666667
2022-09-01,England (Average of all regions),90th percentile,16.63333333,105.75,411.5166667,468.2
2022-09-01,North East and Yorkshire,Mean,9.25,40.88333333,119.4333333,126.4666667
2022-09-01,North East and Yorkshire,90th percentile,16.26666667,89.7,292.6333333,294.4166667
2022-09-01,North West,Mean,8.716666667,38.23333333,181.2166667,214.8833333
2022-09-01,North West,90th percentile,14.85,84.35,428.1,452.65
2022-09-01,Midlands,Mean,8.683333333,48.6,186.2833333,190.7333333
2022-09-01,Midlands,90th percentile,15.46666667,110.75,501.4833333,491.5666667
2022-09-01,East of England,Mean,10.81666667,74.2,219.1166667,187.5666667
2022-09-01,East of England,90th percentile,20.11666667,167.6166667,550.8166667,790.1
2022-09-01,London,Mean,7.233333333,40.58333333,98.55,207.9166667
2022-09-01,London,90th percentile,12.26666667,92.7,249.2,435.2
2022-09-01,South East,Mean,9.583333333,38.06666667,167.9666667,201.5
2022-09-01,South East,90th percentile,17.31666667,78.38333333,402.9666667,491.4333333
2022-09-01,South West,Mean,11.16666667,68.88333333,170.3166667,202.9333333
2022-09-01,South West,90th percentile,20.51666667,145.7833333,480.6666667,584.9666667
